"","rf.tprs","rf.fprs","svm.tprs","svm.fprs","lr.tprs","lr.fprs"
"57",0.995996533080193,0.158863576852579,0.994056708902555,0.152500654621629,0.998390358661109,0.389499869075674
"58",0.995996533080193,0.158863576852579,0.994015436047711,0.15197695731867,0.998349085806265,0.384917517674784
"59",0.995913987370506,0.157894736842105,0.993974163192868,0.151427075150563,0.998183994386892,0.380413720869338
"60",0.995913987370506,0.157894736842105,0.993932890338025,0.150772453521864,0.998101448677205,0.376355066771406
"61",0.995790168805976,0.157004451427075,0.993809071773495,0.149777428646242,0.998018902967518,0.372217858078031
"62",0.995790168805976,0.157004451427075,0.993602707499278,0.148808588635769,0.997895084402988,0.368290128305839
"63",0.99570762309629,0.156166535742341,0.993396343225061,0.147682639434407,0.997853811548145,0.364781356376015
"64",0.99570762309629,0.156166535742341,0.993313797515374,0.1471327572663,0.997853811548145,0.360722702278083
"65",0.995542531676916,0.155145326001571,0.993189978950844,0.146556690233045,0.997729992983615,0.357292484943703
"66",0.995542531676916,0.155145326001571,0.992859796112097,0.146006808064938,0.997647447273928,0.353574234092694
"67",0.995501258822073,0.154490704372872,0.992735977547567,0.145404556166536,0.997647447273928,0.350013092432574
"68",0.995501258822073,0.154490704372872,0.99265343183788,0.144802304268133,0.997523628709398,0.346792354019377
"69",0.995377440257543,0.153600418957842,0.992612158983037,0.144252422100026,0.997358537290024,0.343623985336476
"70",0.995377440257543,0.153600418957842,0.992612158983037,0.143885833987955,0.997275991580338,0.34037706205813
"71",0.995212348838169,0.152788688138256,0.99252961327335,0.1433097669547,0.997110900160964,0.337261063105525
"72",0.995212348838169,0.152788688138256,0.992488340418507,0.142812254516889,0.997028354451277,0.334485467399843
"73",0.995088530273639,0.152081696779262,0.992364521853977,0.142210002618487,0.996904535886747,0.331657501963865
"74",0.995088530273639,0.152081696779262,0.992240703289447,0.141791044776119,0.996780717322217,0.328724797067295
"75",0.995047257418796,0.151217596229379,0.99215815757976,0.141581565854936,0.996739444467374,0.326106310552501
"76",0.995047257418796,0.151217596229379,0.99215815757976,0.141214977742865,0.996533080193157,0.323095051060487
"77",0.994964711709109,0.150720083791568,0.991993066160386,0.140743650170202,0.99645053448347,0.320502749410841
"78",0.994964711709109,0.150720083791568,0.9919105204507,0.140272322597539,0.99645053448347,0.318303220738413
"79",0.994758347434892,0.149908352971982,0.991745429031326,0.139905734485467,0.99632671591894,0.315946582875098
"80",0.994758347434892,0.149908352971982,0.991621610466796,0.13961770096884,0.996244170209253,0.313040062843676
"81",0.994717074580049,0.14917517674784,0.991621610466796,0.139355852317361,0.996161624499567,0.310683424980361
"82",0.994717074580049,0.14917517674784,0.991539064757109,0.139120188531029,0.995996533080193,0.308012568735271
"83",0.994593256015519,0.148389630793401,0.991456519047422,0.138805970149254,0.99595526022535,0.305970149253731
"84",0.994593256015519,0.148389630793401,0.991332700482892,0.138413197172035,0.99583144166082,0.303482587064677
"85",0.994428164596145,0.147787378894999,0.991291427628049,0.138020424194815,0.995748895951133,0.301125949201362
"86",0.994428164596145,0.147787378894999,0.991126336208676,0.13783713013878,0.995583804531759,0.29924063891071
"87",0.994304346031615,0.14700183294056,0.991085063353832,0.137444357161561,0.995336167402699,0.297041110238282
"88",0.994304346031615,0.14700183294056,0.990919971934459,0.137156323644933,0.995171075983326,0.29515579994763
"89",0.994221800321928,0.146321026446714,0.990919971934459,0.136868290128306,0.994964711709109,0.293139565331239
"90",0.994221800321928,0.146321026446714,0.990878699079615,0.136475517151087,0.994840893144579,0.290887666928515
"91",0.994139254612242,0.145902068604347,0.990837426224772,0.135978004713276,0.994593256015519,0.28879287771668
"92",0.994139254612242,0.145902068604347,0.990796153369929,0.135742340926944,0.994510710305832,0.286986122021472
"93",0.993932890338025,0.145299816705944,0.990754880515085,0.135454307410317,0.994386891741302,0.285074626865672
"94",0.993932890338025,0.145299816705944,0.990754880515085,0.135218643623985,0.994304346031615,0.283215501440168
"95",0.993891617483181,0.144488085886358,0.990631061950555,0.134956794972506,0.994180527467085,0.281382560879811
"96",0.993891617483181,0.144488085886358,0.990589789095712,0.134799685781618,0.994097981757398,0.279575805184603
"97",0.993809071773495,0.143938203718251,0.990548516240868,0.134485467399843,0.994056708902555,0.277795234354543
"98",0.993809071773495,0.143938203718251,0.990507243386025,0.134118879287772,0.993891617483181,0.27630269704111
"99",0.993685253208965,0.143283582089552,0.990424697676338,0.13388321550144,0.993685253208965,0.27465305053679
"100",0.993685253208965,0.143283582089552,0.990259606256965,0.133595181984813,0.993478888934748,0.272951034302173
"101",0.993478888934748,0.142838439382037,0.990135787692435,0.133254778737889,0.993355070370218,0.27158942131448
"102",0.993478888934748,0.142838439382037,0.990011969127905,0.13312385441215,0.993189978950844,0.269992144540456
"103",0.993313797515374,0.142262372348782,0.989970696273061,0.132914375490966,0.993024887531471,0.268421052631579
"104",0.993313797515374,0.142262372348782,0.989888150563374,0.132757266300079,0.992735977547567,0.267059439643886
"105",0.993148706096001,0.141581565854936,0.989888150563374,0.132495417648599,0.992612158983037,0.265593087195601
"106",0.993148706096001,0.141581565854936,0.989723059144001,0.132285938727416,0.992364521853977,0.26394344069128
"107",0.993107433241157,0.141031683686829,0.989640513434314,0.132181199266824,0.992240703289447,0.26229379418696
"108",0.993107433241157,0.141031683686829,0.989640513434314,0.13197172034564,0.992199430434603,0.260932181199267
"109",0.99290106896694,0.14063891070961,0.989516694869784,0.131788426289605,0.99215815757976,0.259413459020686
"110",0.99290106896694,0.14063891070961,0.989434149160097,0.131683686829013,0.992116884724916,0.257999476302697
"111",0.992694704692724,0.140010473946059,0.989310330595567,0.131552762503273,0.991993066160386,0.256506938989264
"112",0.992694704692724,0.140010473946059,0.989269057740724,0.131264728986646,0.9919105204507,0.2547787378895
"113",0.99252961327335,0.139460591777952,0.989227784885881,0.131002880335166,0.991869247595856,0.253312385441215
"114",0.99252961327335,0.139460591777952,0.989062693466507,0.130819586279131,0.991786701886169,0.251767478397486
"115",0.992447067563663,0.138936894474993,0.989021420611664,0.130610107357947,0.991704156176483,0.250589159465829
"116",0.992447067563663,0.138936894474993,0.98898014775682,0.130400628436764,0.991621610466796,0.24891332809636
"117",0.992240703289447,0.138177533385703,0.988938874901977,0.13019114951558,0.991539064757109,0.247577899973815
"118",0.992240703289447,0.138177533385703,0.988897602047134,0.129876931133805,0.991250154773206,0.246216286986122
"119",0.99203433901523,0.137496726891857,0.988773783482603,0.129615082482325,0.991002517644145,0.245064152919612
"120",0.99203433901523,0.137496726891857,0.98873251062776,0.129379418695994,0.990878699079615,0.243676355066771
"121",0.991993066160386,0.136868290128306,0.988691237772917,0.129248494370254,0.990754880515085,0.242340926944226
"122",0.991993066160386,0.136868290128306,0.988691237772917,0.129091385179366,0.990631061950555,0.241162608012569
"123",0.991786701886169,0.136344592825347,0.98860869206323,0.128829536527887,0.990507243386025,0.239853364755172
"124",0.991786701886169,0.136344592825347,0.98860869206323,0.128698612202147,0.990218333402121,0.238675045823514
"125",0.991745429031326,0.135768525792092,0.988526146353543,0.128462948415816,0.990011969127905,0.237680020947892
"126",0.991745429031326,0.135768525792092,0.988402327789013,0.128201099764336,0.989723059144001,0.236554071746531
"127",0.991621610466796,0.135166273893689,0.98836105493417,0.128017805708301,0.989392876305254,0.235506677140613
"128",0.991621610466796,0.135166273893689,0.988278509224483,0.127703587326525,0.989227784885881,0.234118879287772
"129",0.991456519047422,0.134694946321026,0.988154690659953,0.127310814349306,0.989021420611664,0.232966745221262
"130",0.991456519047422,0.134694946321026,0.988072144950266,0.127179890023566,0.98898014775682,0.231814611154753
"131",0.991250154773206,0.134197433883216,0.987865780676049,0.127048965697827,0.988773783482603,0.230557737627651
"132",0.991250154773206,0.134197433883216,0.987741962111519,0.126839486776643,0.988526146353543,0.229353233830846
"133",0.991167609063519,0.133673736580257,0.987659416401833,0.126760932181199,0.988278509224483,0.22854150301126
"134",0.991167609063519,0.133673736580257,0.987576870692146,0.12649908352972,0.988154690659953,0.227782141921969
"135",0.990961244789302,0.133307148468185,0.987453052127616,0.126211050013092,0.988030872095423,0.226865671641791
"136",0.990961244789302,0.133307148468185,0.987370506417929,0.125896831631317,0.987659416401833,0.225634982979838
"137",0.990919971934459,0.13286200576067,0.987329233563086,0.125765907305577,0.987535597837302,0.224404294317884
"138",0.990919971934459,0.13286200576067,0.987205414998555,0.125504058654098,0.987287960708242,0.223671118093742
"139",0.990754880515085,0.132521602513747,0.987205414998555,0.12534694946321,0.987122869288869,0.222702278083268
"140",0.990754880515085,0.132521602513747,0.987122869288869,0.125189840272323,0.986957777869495,0.221602513747054
"141",0.990672334805399,0.13197172034564,0.987081596434025,0.125006546216287,0.986875232159809,0.220319455354805
"142",0.990672334805399,0.13197172034564,0.987040323579182,0.124875621890547,0.986792686450122,0.219167321288295
"143",0.990465970531182,0.131683686829013,0.986999050724339,0.124692327834512,0.986503776466218,0.218119926682378
"144",0.990465970531182,0.131683686829013,0.986916505014652,0.124430479183032,0.986338685046845,0.2172034564022
"145",0.990424697676338,0.13134328358209,0.986833959304965,0.124247185126997,0.986297412192001,0.21605132233569
"146",0.990424697676338,0.13134328358209,0.986668867885592,0.123985336475517,0.986091047917784,0.214768263943441
"147",0.990300879111808,0.130819586279131,0.986586322175905,0.12369730295889,0.985843410788724,0.213668499607227
"148",0.990300879111808,0.130819586279131,0.986338685046845,0.123409269442262,0.985719592224194,0.212542550405865
"149",0.990135787692435,0.130583922492799,0.986256139337158,0.123278345116523,0.985348136530604,0.211652264990835
"150",0.990135787692435,0.130583922492799,0.986173593627471,0.123173605655931,0.9850592265467,0.210709609845509
"151",0.990011969127905,0.13006022518984,0.986091047917784,0.122937941869599,0.984770316562797,0.209950248756219
"152",0.990011969127905,0.13006022518984,0.985884683643568,0.122728462948416,0.98456395228858,0.208929039015449
"153",0.989723059144001,0.129588897617177,0.985802137933881,0.122518984027232,0.98431631515952,0.208222047656455
"154",0.989723059144001,0.129588897617177,0.985760865079037,0.122361874836345,0.984027405175616,0.207488871432312
"155",0.989557967724628,0.129274679235402,0.985554500804821,0.122047656454569,0.983862313756243,0.206886619533909
"156",0.989557967724628,0.129274679235402,0.985389409385447,0.121838177533386,0.983614676627182,0.20560356114166
"157",0.989434149160097,0.128855721393035,0.985389409385447,0.121628698612202,0.983408312352965,0.204765645456926
"158",0.989434149160097,0.128855721393035,0.985348136530604,0.121550144016758,0.983284493788435,0.203796805446452
"159",0.989145239176194,0.128541503011259,0.98530686367576,0.121419219691019,0.982954310949688,0.203011259492014
"160",0.989145239176194,0.128541503011259,0.98530686367576,0.121235925634983,0.982747946675471,0.202225713537575
"161",0.988938874901977,0.128096360303744,0.985224317966074,0.121052631578947,0.982376490981881,0.201492537313433
"162",0.988938874901977,0.128096360303744,0.985141772256387,0.121000261848651,0.982005035288291,0.200654621628699
"163",0.98873251062776,0.127755957056821,0.9850592265467,0.120843152657764,0.981922489578604,0.200026184865148
"164",0.98873251062776,0.127755957056821,0.984976680837014,0.120502749410841,0.981757398159231,0.199083529719822
"165",0.988526146353543,0.127363184079602,0.98481158941764,0.120293270489657,0.981592306739857,0.198428908091123
"166",0.988526146353543,0.127363184079602,0.984729043707953,0.120162346163917,0.981303396755954,0.197433883215501
"167",0.988443600643857,0.126813301911495,0.984605225143423,0.119926682377586,0.980931941062363,0.196779261586803
"168",0.988443600643857,0.126813301911495,0.984605225143423,0.119717203456402,0.980601758223616,0.195915161036921
"169",0.988278509224483,0.126341974338832,0.984522679433736,0.11961246399581,0.980395393949399,0.195339094003666
"170",0.988278509224483,0.126341974338832,0.98444013372405,0.119455354804923,0.980271575384869,0.194553548049228
"171",0.988072144950266,0.126027755957057,0.98431631515952,0.119350615344331,0.980023938255809,0.193977481015973
"172",0.988072144950266,0.126027755957057,0.984275042304676,0.119141136423147,0.979652482562219,0.193532338308458
"173",0.987907053530893,0.125634982979838,0.98419249659499,0.119010212097408,0.979446118288002,0.192772977219167
"174",0.987907053530893,0.125634982979838,0.98419249659499,0.11885310290652,0.979198481158942,0.192013616129877
"175",0.987824507821206,0.125189840272323,0.984109950885303,0.11872217858078,0.978992116884725,0.19133280963603
"176",0.987824507821206,0.125189840272323,0.984109950885303,0.118538884524745,0.978661934045978,0.190782927467924
"177",0.987700689256676,0.124770882429955,0.984027405175616,0.118329405603561,0.978579388336291,0.190154490704373
"178",0.987700689256676,0.124770882429955,0.983903586611086,0.118041372086934,0.978125386933014,0.189473684210526
"179",0.987576870692146,0.124430479183032,0.983821040901399,0.117936632626342,0.977877749803954,0.189028541503011
"180",0.987576870692146,0.124430479183032,0.983697222336869,0.11783189316575,0.977671385529737,0.188373919874313
"181",0.987535597837302,0.124194815396701,0.983573403772339,0.11770096884001,0.977299929836147,0.187614558785022
"182",0.987535597837302,0.124194815396701,0.983532130917496,0.117570044514271,0.9769697469974,0.18688138256088
"183",0.987329233563086,0.123671118093742,0.983449585207809,0.117543859649123,0.976804655578026,0.186488609583661
"184",0.987329233563086,0.123671118093742,0.983325766643279,0.117439120188531,0.976515745594123,0.186069651741294
"185",0.987287960708242,0.123173605655931,0.983201948078749,0.117360565593087,0.976474472739279,0.185388845247447
"186",0.987287960708242,0.123173605655931,0.983078129514218,0.117098716941608,0.976185562755376,0.184734223618748
"187",0.987040323579182,0.122754647813564,0.982954310949688,0.116889238020424,0.975937925626316,0.184131971720346
"188",0.987040323579182,0.122754647813564,0.982913038094845,0.116758313694684,0.975649015642412,0.183582089552239
"189",0.986710140740435,0.12241424456664,0.982830492385158,0.116627389368945,0.975360105658508,0.18305839224928
"190",0.986710140740435,0.12241424456664,0.982665400965785,0.116522649908353,0.975195014239135,0.182325216025137
"191",0.986462503611375,0.121995286724273,0.982582855256098,0.116391725582613,0.974658467126171,0.181513485205551
"192",0.986462503611375,0.121995286724273,0.982500309546411,0.116077507200838,0.974328284287424,0.180963603037444
"193",0.986338685046845,0.121707253207646,0.982500309546411,0.115894213144802,0.973998101448677,0.180230426813302
"194",0.986338685046845,0.121707253207646,0.982459036691568,0.115658549358471,0.973750464319617,0.179732914375491
"195",0.986173593627471,0.121235925634983,0.982417763836725,0.115606179628175,0.973585372900243,0.179183032207384
"196",0.986173593627471,0.121235925634983,0.982211399562508,0.115370515841843,0.973379008626027,0.178580780308981
"197",0.986091047917784,0.120921707253208,0.982211399562508,0.115213406650956,0.973007552932436,0.178004713275727
"198",0.986091047917784,0.120921707253208,0.982170126707664,0.11503011259492,0.972718642948533,0.177559570568212
"199",0.985884683643568,0.120476564545693,0.982128853852821,0.11489918826918,0.972264641545256,0.176904948939513
"200",0.985884683643568,0.120476564545693,0.982087580997978,0.114820633673737,0.972017004416195,0.176276512175962
"201",0.985595773659664,0.120031421838178,0.981963762433448,0.114637339617701,0.971810640141979,0.175595705682116
"202",0.985595773659664,0.120031421838178,0.981881216723761,0.114427860696517,0.971645548722605,0.175019638648861
"203",0.985265590820917,0.119638648860958,0.981757398159231,0.114244566640482,0.971315365883858,0.174548311076198
"204",0.985265590820917,0.119638648860958,0.981592306739857,0.114035087719298,0.971026455899955,0.174050798638387
"205",0.98518304511123,0.119350615344331,0.981551033885014,0.113877978528411,0.970737545916051,0.173527101335428
"206",0.98518304511123,0.119350615344331,0.981468488175327,0.113773239067819,0.970448635932147,0.173160513223357
"207",0.984894135127327,0.119010212097408,0.98138594246564,0.113616129876931,0.970159725948244,0.172427336999214
"208",0.984894135127327,0.119010212097408,0.981344669610797,0.113589945011783,0.969912088819184,0.171956009426551
"209",0.984646497998267,0.118617439120189,0.981303396755954,0.113563760146635,0.96949936027075,0.171406127258445
"210",0.984646497998267,0.118617439120189,0.981179578191424,0.113354281225452,0.96912790457716,0.170856245090338
"211",0.98444013372405,0.118198481277821,0.981097032481737,0.113275726630008,0.968797721738413,0.170175438596491
"212",0.98444013372405,0.118198481277821,0.980849395352677,0.113092432573972,0.968343720335136,0.169704111023828
"213",0.984275042304676,0.11783189316575,0.98076684964299,0.113013877978528,0.968013537496389,0.168944749934538
"214",0.984275042304676,0.11783189316575,0.980601758223616,0.112909138517937,0.967600808947955,0.168290128305839
"215",0.984068678030459,0.117334380727939,0.980477939659086,0.112856768787641,0.967311898964051,0.16776643100288
"216",0.984068678030459,0.117334380727939,0.980436666804243,0.112725844461901,0.967064261834991,0.167347473160513
"217",0.984027405175616,0.117098716941608,0.980436666804243,0.112594920136161,0.966692806141401,0.166797590992406
"218",0.984027405175616,0.117098716941608,0.980354121094556,0.112516365540717,0.966280077592967,0.166352448284891
"219",0.983821040901399,0.116758313694684,0.980271575384869,0.11249018067557,0.965991167609064,0.165959675307672
"220",0.983821040901399,0.116758313694684,0.980230302530026,0.112411626080126,0.965784803334847,0.165357423409269
"221",0.983779768046556,0.116522649908353,0.980230302530026,0.112280701754386,0.965537166205786,0.164781356376015
"222",0.983779768046556,0.116522649908353,0.980147756820339,0.112254516889238,0.965206983367039,0.164257659073056
"223",0.983573403772339,0.116286986122021,0.980065211110652,0.112071222833202,0.964794254818606,0.163760146635245
"224",0.983573403772339,0.116286986122021,0.980065211110652,0.111940298507463,0.964587890544389,0.163367373658026
"225",0.983367039498122,0.115946582875098,0.980023938255809,0.111887928777167,0.964422799125015,0.162948415815659
"226",0.983367039498122,0.115946582875098,0.979652482562219,0.111783189316575,0.964133889141112,0.162450903377848
"227",0.983160675223905,0.115737103953915,0.979611209707375,0.111652264990835,0.963721160592678,0.161927206074889
"228",0.983160675223905,0.115737103953915,0.979446118288002,0.111442786069652,0.963473523463618,0.161586802827965
"229",0.982913038094845,0.115318146111548,0.979239754013785,0.111311861743912,0.963225886334558,0.161298769311338
"230",0.982913038094845,0.115318146111548,0.979198481158942,0.111128567687876,0.962978249205498,0.160617962817491
"231",0.982665400965785,0.114846818538885,0.979074662594412,0.111050013092433,0.962813157786124,0.160015710919089
"232",0.982665400965785,0.114846818538885,0.978992116884725,0.110971458496989,0.96240042923769,0.15949201361613
"233",0.982541582401255,0.114480230426813,0.978950844029882,0.110945273631841,0.962194064963473,0.159203980099502
"234",0.982541582401255,0.114480230426813,0.978827025465351,0.110840534171249,0.961698790705353,0.158523173605656
"235",0.982335218127038,0.11413982717989,0.978661934045978,0.110761979575805,0.96153369928598,0.158130400628437
"236",0.982335218127038,0.11413982717989,0.978579388336291,0.110657240115213,0.961120970737546,0.15744959413459
"237",0.982170126707664,0.113773239067819,0.978455569771761,0.11057868551977,0.960501877914895,0.156742602775596
"238",0.982170126707664,0.113773239067819,0.978373024062074,0.110395391463734,0.960212967930992,0.156218905472637
"239",0.981963762433448,0.113616129876931,0.978249205497544,0.110290652003142,0.960089149366462,0.155826132495418
"240",0.981963762433448,0.113616129876931,0.978125386933014,0.110133542812255,0.959635147963185,0.155407174653051
"241",0.981551033885014,0.113432835820896,0.978084114078171,0.110002618486515,0.959263692269594,0.155066771406127
"242",0.981551033885014,0.113432835820896,0.978001568368484,0.109950248756219,0.959057327995377,0.154543074103168
"243",0.981344669610797,0.112778214192197,0.977960295513641,0.109766954700183,0.958892236576004,0.154150301125949
"244",0.981344669610797,0.112778214192197,0.977919022658797,0.109662215239592,0.958644599446944,0.153809897879026
"245",0.981179578191424,0.112411626080126,0.977753931239424,0.109531290913852,0.95847950802757,0.153390940036659
"246",0.981179578191424,0.112411626080126,0.97771265838458,0.109243257397224,0.958066779479137,0.153129091385179
"247",0.98101448677205,0.112175962293794,0.977506294110364,0.109164702801781,0.95773659664039,0.152500654621629
"248",0.98101448677205,0.112175962293794,0.977423748400677,0.109112333071485,0.957571505221016,0.15197695731867
"249",0.980808122497833,0.111835559046871,0.97734120269099,0.109007593610893,0.957282595237113,0.151557999476303
"250",0.980808122497833,0.111835559046871,0.97721738412646,0.108876669285153,0.956746048124149,0.151296150824823
"251",0.980395393949399,0.111495155799948,0.977134838416773,0.108771929824561,0.956498410995088,0.15082482325216
"252",0.980395393949399,0.111495155799948,0.97709356556193,0.108719560094266,0.956085682446655,0.15019638648861
"253",0.980147756820339,0.111128567687876,0.977052292707087,0.108641005498822,0.955549135333691,0.150013092432574
"254",0.980147756820339,0.111128567687876,0.977011019852243,0.108483896307934,0.955177679640101,0.149437025399319
"255",0.979900119691279,0.110657240115213,0.97672210986834,0.10840534171249,0.95480622394651,0.148991882691804
"256",0.979900119691279,0.110657240115213,0.976598291303809,0.108248232521603,0.954228403978703,0.148546739984289
"257",0.979652482562219,0.110212097407698,0.976433199884436,0.108117308195863,0.953980766849643,0.147996857816182
"258",0.979652482562219,0.110212097407698,0.976268108465063,0.107986383870123,0.953526765446366,0.147656454569259
"259",0.979404845433159,0.109845509295627,0.976144289900532,0.107750720083792,0.953155309752776,0.147211311861744
"260",0.979404845433159,0.109845509295627,0.976061744190846,0.1076459806232,0.952701308349499,0.146713799423933
"261",0.979281026868629,0.109452736318408,0.975979198481159,0.107567426027756,0.952453671220438,0.146451950772454
"262",0.979281026868629,0.109452736318408,0.975772834206942,0.107541241162608,0.952164761236535,0.145954438334643
"263",0.979074662594412,0.109164702801781,0.975607742787569,0.107436501702016,0.951752032688101,0.145535480492275
"264",0.979074662594412,0.109164702801781,0.975525197077882,0.107305577376277,0.951504395559041,0.145116522649908
"265",0.978909571175038,0.108902854150301,0.975442651368195,0.107174653050537,0.951091667010607,0.144723749672689
"266",0.978909571175038,0.108902854150301,0.975318832803665,0.107122283320241,0.950720211317017,0.14433097669547
"267",0.978868298320195,0.108719560094266,0.975318832803665,0.106938989264205,0.950472574187957,0.144016758313695
"268",0.978868298320195,0.108719560094266,0.975153741384292,0.106860434668761,0.950101118494366,0.143650170201623
"269",0.978703206900821,0.10840534171249,0.975112468529448,0.106703325477874,0.949853481365306,0.143414506415292
"270",0.978703206900821,0.10840534171249,0.974947377110075,0.106520031421838,0.949316934252342,0.143100288033517
"271",0.978455569771761,0.107907829274679,0.974906104255231,0.106336737365803,0.948945478558752,0.142576590730558
"272",0.978455569771761,0.107907829274679,0.974741012835858,0.106284367635507,0.948656568574848,0.142236187483634
"273",0.978125386933014,0.107724535218644,0.974741012835858,0.106101073579471,0.948326385736101,0.141843414506415
"274",0.978125386933014,0.107724535218644,0.974699739981014,0.105970149253731,0.947831111477981,0.141503011259492
"275",0.977919022658797,0.107357947106572,0.974658467126171,0.10586540979314,0.947459655784391,0.141162608012569
