"","rf.tprs","rf.fprs","svm.tprs","svm.fprs","lr.tprs","lr.fprs"
"1",1,1,1,1,1,1
"2",0.999917026219715,0.329009526295185,0.999751078659144,0.244421244943234,1,0.999712906172517
"3",0.999917026219715,0.255513506459611,0.999751078659144,0.244421244943234,1,0.999504110661621
"4",0.999917026219715,0.255513506459611,0.999751078659144,0.236878507112097,1,0.99937361346731
"5",0.999917026219715,0.22591674279003,0.999751078659144,0.22502936186872,1,0.997990343207621
"6",0.999917026219715,0.22591674279003,0.999709591769001,0.216233850972204,1,0.993475140284484
"7",0.999917026219715,0.209056505285136,0.999626617988716,0.209447996868067,0.999917026219715,0.983896646222106
"8",0.999917026219715,0.209056505285136,0.999585131098573,0.203836617512723,0.999875539329572,0.968367480099178
"9",0.999875539329572,0.198695028056897,0.999585131098573,0.199060420200966,0.999792565549286,0.950019574579147
"10",0.999875539329572,0.198695028056897,0.999502157318287,0.194649615033277,0.999751078659144,0.926477880725564
"11",0.999875539329572,0.190160511549002,0.999419183538002,0.191543781808691,0.999709591769001,0.901422419417983
"12",0.999875539329572,0.190160511549002,0.999336209757717,0.188333550828657,0.999709591769001,0.874279003001435
"13",0.999875539329572,0.183583452955761,0.999294722867574,0.186036800208796,0.999709591769001,0.84551742137544
"14",0.999875539329572,0.183583452955761,0.999294722867574,0.183766149027796,0.999668104878858,0.816547044238549
"15",0.999834052439429,0.178285266866762,0.999253235977431,0.181260602897038,0.999626617988716,0.788672843533864
"16",0.999834052439429,0.178285266866762,0.999253235977431,0.178781156205142,0.999460670428145,0.759702466396972
"17",0.999751078659144,0.174474748792901,0.999128775307003,0.176745399973901,0.999460670428145,0.733081038757667
"18",0.999751078659144,0.174474748792901,0.99908728841686,0.174526947670625,0.999377696647859,0.706224716168602
"19",0.999751078659144,0.170533733524729,0.999045801526718,0.172960981338901,0.999294722867574,0.680960459350124
"20",0.999751078659144,0.170533733524729,0.998838367076004,0.17079472791335,0.999170262197146,0.657105572230197
"21",0.999751078659144,0.166984209839488,0.998838367076004,0.169228761581626,0.999045801526718,0.635155944147201
"22",0.999751078659144,0.166984209839488,0.998796880185861,0.167480099177868,0.998879853966147,0.615007177345687
"23",0.999751078659144,0.164243768758972,0.998755393295719,0.166175127234764,0.998796880185861,0.597207360041759
"24",0.999751078659144,0.164243768758972,0.998755393295719,0.164530862586454,0.998713906405576,0.579329244421245
"25",0.999751078659144,0.16132063160642,0.998755393295719,0.163330288398799,0.998713906405576,0.562808299621558
"26",0.999751078659144,0.16132063160642,0.99863093262529,0.16194701813911,0.998506471954862,0.548009917786768
"27",0.999751078659144,0.158710687720214,0.998506471954862,0.160798642829179,0.99846498506472,0.533916220801253
"28",0.999751078659144,0.158710687720214,0.998423498174577,0.159650267519248,0.998382011284434,0.521597285658358
"29",0.999668104878858,0.156570533733525,0.998423498174577,0.158554091087042,0.998299037504149,0.510035234242464
"30",0.999668104878858,0.156570533733525,0.998382011284434,0.157249119143938,0.998299037504149,0.497742398538431
"31",0.999668104878858,0.154560876941146,0.998299037504149,0.156283439906042,0.998174576833721,0.486911131410675
"32",0.999668104878858,0.154560876941146,0.998299037504149,0.155396058984732,0.998174576833721,0.478272217147331
"33",0.999626617988716,0.152420722954456,0.998216063723863,0.154352081430249,0.998050116163292,0.469842098394884
"34",0.999626617988716,0.152420722954456,0.998216063723863,0.153386402192353,0.99800862927315,0.460916090304058
"35",0.999626617988716,0.150854756622733,0.998174576833721,0.152603419026491,0.997842681712579,0.451990082213232
"36",0.999626617988716,0.150854756622733,0.998174576833721,0.151402844838836,0.997801194822436,0.444316847187785
"37",0.99954364420843,0.149262690852147,0.998133089943578,0.150411066162078,0.997801194822436,0.436982904867545
"38",0.99954364420843,0.149262690852147,0.998133089943578,0.149628082996216,0.997718221042151,0.430458045152029
"39",0.999502157318287,0.147722823959285,0.998091603053435,0.148610204880595,0.997635247261865,0.42414198094741
"40",0.999502157318287,0.147722823959285,0.99800862927315,0.147879420592457,0.997427812811152,0.4179564139371
"41",0.999502157318287,0.146156857627561,0.997925655492864,0.146965940232285,0.997303352140724,0.411823045804515
"42",0.999502157318287,0.146156857627561,0.997884168602722,0.146287354821871,0.997261865250581,0.407177345687068
"43",0.999336209757717,0.144773587367872,0.997884168602722,0.145321675583975,0.99709591769001,0.402166253425551
"44",0.999336209757717,0.144773587367872,0.997801194822436,0.144564791856975,0.997012943909725,0.39684196789769
"45",0.999336209757717,0.143573013180217,0.997718221042151,0.143755709252251,0.996971457019582,0.392953151507243
"46",0.999336209757717,0.143573013180217,0.997635247261865,0.143103223280699,0.996888483239296,0.387602766540519
"47",0.999294722867574,0.142241941798251,0.997593760371723,0.142659532820044,0.996722535678725,0.382983165861934
"48",0.999294722867574,0.142241941798251,0.99755227348158,0.142111444603941,0.996515101228012,0.378546261255383
"49",0.999253235977431,0.141015268171734,0.997469299701294,0.141511157510114,0.996515101228012,0.373978859454522
"50",0.999253235977431,0.141015268171734,0.997386325921009,0.140989168732872,0.996473614337869,0.37003784418635
"51",0.999211749087288,0.139814693984079,0.997261865250581,0.1400756883727,0.996307666777298,0.366305624429075
"52",0.999211749087288,0.139814693984079,0.997178891470295,0.139344904084562,0.996141719216728,0.362782200182696
"53",0.999211749087288,0.138744616990735,0.997054430799867,0.138692418113011,0.996141719216728,0.359310974814042
"54",0.999211749087288,0.138744616990735,0.996971457019582,0.137857236069425,0.995975771656157,0.355891948323111
"55",0.999128775307003,0.137700639436252,0.996971457019582,0.137256948975597,0.9957268503153,0.353073208926008
"56",0.999128775307003,0.137700639436252,0.996929970129439,0.136734960198356,0.9957268503153,0.34994127626256
"57",0.999128775307003,0.136578363565183,0.996805509459011,0.136186871982252,0.995602389644872,0.346939840793423
"58",0.999128775307003,0.136578363565183,0.996805509459011,0.135821479838183,0.995353468304016,0.343964504763148
"59",0.999045801526718,0.135664883205011,0.996805509459011,0.135377789377528,0.995229007633588,0.340884770977424
"60",0.999045801526718,0.135664883205011,0.99663956189844,0.134647005089391,0.995146033853302,0.337648440558528
"61",0.999045801526718,0.134907999478011,0.996598075008297,0.134072817434425,0.995063060073017,0.334464309017356
"62",0.999045801526718,0.134907999478011,0.996432127447726,0.133550828657184,0.994938599402589,0.331593370742529
"63",0.999045801526718,0.134151115751011,0.996390640557584,0.132924442124494,0.994897112512446,0.329322719561529
"64",0.999045801526718,0.134151115751011,0.996390640557584,0.132219757275219,0.994772651842018,0.326764974553047
"65",0.999045801526718,0.133420331462874,0.996266179887156,0.131802166253426,0.994606704281447,0.324572621688634
"66",0.999045801526718,0.133420331462874,0.996141719216728,0.131201879159598,0.994565217391304,0.322275871068772
"67",0.999004314636575,0.132689547174736,0.996017258546299,0.13047109487146,0.994523730501162,0.319822523815738
"68",0.999004314636575,0.132689547174736,0.995934284766014,0.129844708338771,0.994440756720876,0.317551872634738
"69",0.999004314636575,0.13198486232546,0.995934284766014,0.129061725172909,0.994357782940591,0.314968028187394
"70",0.999004314636575,0.13198486232546,0.995851310985729,0.128722432467702,0.994233322270163,0.312619078689808
"71",0.999004314636575,0.131019183087564,0.995809824095586,0.128200443690461,0.994150348489877,0.310348427508809
"72",0.999004314636575,0.131019183087564,0.995768337205443,0.127782852668668,0.994108861599734,0.307999478011223
"73",0.998962827746432,0.130497194310322,0.995602389644872,0.12731306276915,0.993942914039164,0.305807125146809
"74",0.998962827746432,0.130497194310322,0.99556090275473,0.126895471747357,0.993818453368736,0.303640871721258
"75",0.998962827746432,0.129896907216495,0.995519415864587,0.126477880725564,0.99373547958845,0.301944408195224
"76",0.998962827746432,0.129896907216495,0.995394955194159,0.126008090826047,0.993611018918022,0.2996215581365
"77",0.998879853966147,0.129087824611771,0.995394955194159,0.12566879812084,0.993569532027879,0.297664100221845
"78",0.998879853966147,0.129087824611771,0.995394955194159,0.125303405976772,0.993445071357451,0.295758841184915
"79",0.998879853966147,0.128043847057288,0.995353468304016,0.124859715516116,0.993237636906737,0.293984079342294
"80",0.998879853966147,0.128043847057288,0.995353468304016,0.124363826177737,0.992988715565881,0.292078820305363
"81",0.998879853966147,0.127365261646875,0.995270494523731,0.123998434033668,0.992905741785596,0.290225760146157
"82",0.998879853966147,0.127365261646875,0.995229007633588,0.123711340206186,0.99282276800531,0.288398799425812
"83",0.998796880185861,0.126608377919875,0.995187520743445,0.123398146939841,0.992739794225025,0.286702335899778
"84",0.998796880185861,0.126608377919875,0.99510454696316,0.12300665535691,0.992573846664454,0.285005872373744
"85",0.998796880185861,0.125642698681978,0.995063060073017,0.122589064335117,0.992532359774311,0.28357040323633
"86",0.998796880185861,0.125642698681978,0.995021573182874,0.122301970507634,0.992449385994026,0.282004436904607
"87",0.998672419515433,0.125042411588151,0.994897112512446,0.121936578363565,0.99236641221374,0.280307973378572
"88",0.998672419515433,0.125042411588151,0.994814138732161,0.121649484536082,0.99220046465317,0.278141719953021
"89",0.99863093262529,0.124285527861151,0.994814138732161,0.121518987341772,0.991993030202456,0.276523554743573
"90",0.99863093262529,0.124285527861151,0.994689678061732,0.121127495758841,0.9917441088616,0.27459219626778
